ID,NOM,Fabricante,Coord X,Coord Y,Coord X Y,LAT,LONG
732,Montseny DAE,DAE,416181,4573039,"(416181, 4573039)",41.30445689010304,1.9987445465168814
733,Montseny DAE,DAE,416180,4573037,"(416180, 4573037)",41.3044387734398,1.9987328783829024
734,Montseny DAE,DAE,416177,4573038,"(416177, 4573038)",41.30444746812439,1.9986969095087666
735,Neoromántico clásico de Santa_Cole,Santa_Cole,416525,4572857,"(416525, 4572857)",41.30285339315671,2.002878154914991
736,Neoromántico clásico de Santa_Cole,Santa_Cole,416528,4572851,"(416528, 4572851)",41.302799665161224,2.002914808375683
737,Neoromántico clásico de Santa_Cole,Santa_Cole,416539,4572824,"(416539, 4572824)",41.3025576304118,2.00304988977553
738,Neoromántico clásico de Santa_Cole,Santa_Cole,416543,4572817,"(416543, 4572817)",41.30249499939864,2.0030986234568116
739,Neoromántico clásico de Santa_Cole,Santa_Cole,416550,4572799,"(416550, 4572799)",41.302333608279845,2.003184695842345
740,Neoromántico clásico de Santa_Cole,Santa_Cole,416552,4572794,"(416552, 4572794)",41.30228878314649,2.0032092682795817
741,Neoromántico clásico de Santa_Cole,Santa_Cole,416564,4572764,"(416564, 4572764)",41.30201983222103,2.003356702185602
743,Neoromántico clásico de Santa_Cole,Santa_Cole,416576,4572735,"(416576, 4572735)",41.301759887481076,2.003503997748785
744,Neoromántico clásico de Santa_Cole,Santa_Cole,416582,4572722,"(416582, 4572722)",41.30164342463233,2.0035774394318517
745,Neoromántico clásico de Santa_Cole,Santa_Cole,416589,4572705,"(416589, 4572705)",41.30149103950727,2.0036633723925514
746,Neoromántico clásico de Santa_Cole,Santa_Cole,416597,4572688,"(416597, 4572688)",41.30133875767976,2.003761248095704
747,Neoromántico clásico de Santa_Cole,Santa_Cole,416571,4572692,"(416571, 4572692)",41.301372095255566,2.0034501777851994
748,Neoromántico clásico de Santa_Cole,Santa_Cole,416569,4572688,"(416569, 4572688)",41.30133586284587,2.003426839965684
749,Neoromántico clásico de Santa_Cole,Santa_Cole,416566,4572685,"(416566, 4572685)",41.30130853342509,2.0033914219054623
750,Neoromántico clásico de Santa_Cole,Santa_Cole,416561,4572685,"(416561, 4572685)",41.30130801637018,2.0033317061986686
751,Neoromántico clásico de Santa_Cole,Santa_Cole,416571,4572711,"(416571, 4572711)",41.30154321686965,2.003447572520728
752,Neoromántico clásico de Santa_Cole,Santa_Cole,416568,4572718,"(416568, 4572718)",41.301605951459635,2.003410783092965
753,Neoromántico clásico de Santa_Cole,Santa_Cole,416565,4572718,"(416565, 4572718)",41.3016056412346,2.003374953505707
754,Neoromántico clásico de Santa_Cole,Santa_Cole,416558,4572723,"(416558, 4572723)",41.301649949333054,2.0032906654290157
755,Neoromántico clásico de Santa_Cole,Santa_Cole,416556,4572722,"(416556, 4572722)",41.30164073609256,2.0032669161673966
756,Neoromántico clásico de Santa_Cole,Santa_Cole,416555,4572718,"(416555, 4572718)",41.30160460707065,2.0032555215522265
757,Neoromántico clásico de Santa_Cole,Santa_Cole,416553,4572717,"(416553, 4572717)",41.301595393823064,2.0032317723120245
758,Neoromántico clásico de Santa_Cole,Santa_Cole,416535,4572719,"(416535, 4572719)",41.30161154477039,2.003016520484573
759,Neoromántico clásico de Santa_Cole,Santa_Cole,416533,4572717,"(416533, 4572717)",41.30159332507458,2.002992908459092
760,Neoromántico clásico de Santa_Cole,Santa_Cole,416528,4572706,"(416528, 4572706)",41.30149373741887,2.002934701594584
761,Neoromántico clásico de Santa_Cole,Santa_Cole,416527,4572704,"(416527, 4572704)",41.30147562116409,2.002923032804326
762,Neoromántico clásico de Santa_Cole,Santa_Cole,416533,4572700,"(416533, 4572700)",41.301440216284746,2.002995240553757
763,Neoromántico clásico de Santa_Cole,Santa_Cole,416531,4572694,"(416531, 4572694)",41.30138597098672,2.0029721773333327
764,Neoromántico clásico de Santa_Cole,Santa_Cole,416544,4572685,"(416544, 4572685)",41.30130625815176,2.003128672807214
765,Neoromántico clásico de Santa_Cole,Santa_Cole,416555,4572682,"(416555, 4572682)",41.30128037666194,2.003260458785603
766,Neoromántico clásico de Santa_Cole,Santa_Cole,416568,4572680,"(416568, 4572680)",41.301263708233805,2.003415993803254
767,Neoromántico clásico de Santa_Cole,Santa_Cole,416579,4572679,"(416579, 4572679)",41.30125583921525,2.0035475053793763
768,Montseny DAE,DAE,416497,4572887,"(416497, 4572887)",41.303120687546695,2.0025396215963887
769,Montseny DAE,DAE,416497,4572889,"(416497, 4572889)",41.30313870033794,2.002539347091667
770,Montseny DAE,DAE,416498,4572891,"(416498, 4572891)",41.303156816628594,2.0025510160623403
771,Romántico llistons,Fabregas,416581,4572930,"(416581, 4572930)",41.30351665228853,2.0035369772430616
772,Romántico llistons,Fabregas,416580,4572932,"(416580, 4572932)",41.303534561686035,2.0035247594608023
773,Romántico llistons,Fabregas,416578,4572938,"(416578, 4572938)",41.303588393271866,2.0035000496313167
774,Romántico llistons,Fabregas,416577,4572941,"(416577, 4572941)",41.30361530906243,2.0034876947010414
775,Romántico llistons,Fabregas,416576,4572946,"(416576, 4572946)",41.30366023764617,2.00347506550815
776,Romántico llistons,Fabregas,416575,4572950,"(416575, 4572950)",41.303696159830736,2.0034625734254514
777,Montseny DAE,DAE,416739,4572884,"(416739, 4572884)",41.30311867904582,2.0054303534917852
778,Montseny DAE,DAE,416738,4572885,"(416738, 4572885)",41.3031275822487,2.0054182731564087
779,Montseny DAE,DAE,416739,4572897,"(416739, 4572897)",41.303235762290846,2.0054285743772673
780,Montseny DAE,DAE,416737,4572894,"(416737, 4572894)",41.303208536677495,2.005405097952008
781,Montseny DAE,DAE,416735,4572895,"(416735, 4572895)",41.303217336672624,2.005381074099393
782,Montseny DAE,DAE,416733,4572897,"(416733, 4572897)",41.30323514306584,2.0053569133752016
783,Montseny DAE,DAE,416734,4572900,"(416734, 4572900)",41.30326226548268,2.0053684462843684
784,Montseny DAE,DAE,416732,4572902,"(416732, 4572902)",41.30328007187288,2.0053442855399655
785,Montseny DAE,DAE,416733,4572903,"(416733, 4572903)",41.30328918148463,2.005356092182741
786,Montseny DAE,DAE,416737,4572903,"(416737, 4572903)",41.30328959430703,2.005403866223297
787,Montseny DAE,DAE,416728,4572935,"(416728, 4572935)",41.30357687031491,2.005291994639687
788,Montseny DAE,DAE,416727,4572937,"(416727, 4572937)",41.30359477990381,2.005279777322436
789,Montseny DAE,DAE,416731,4572966,"(416731, 4572966)",41.30385637842761,2.0053235822999267
790,Montseny DAE,DAE,416731,4572969,"(416731, 4572969)",41.30388339763387,2.0053231716812547
791,Montseny DAE,DAE,416733,4572988,"(416733, 4572988)",41.304054725694634,2.005344458382525
792,Montseny DAE,DAE,416733,4572990,"(416733, 4572990)",41.30407273849832,2.0053441846406423
793,Montseny DAE,DAE,416734,4572993,"(416734, 4572993)",41.304099860914114,2.005355717685252
794,Montseny DAE,DAE,416734,4572995,"(416734, 4572995)",41.30411787371772,2.0053554439460335
795,Montseny DAE,DAE,416742,4573030,"(416742, 4573030)",41.304433923419396,2.0054462032211995
796,Montseny DAE,DAE,416744,4573029,"(416744, 4573029)",41.304425123417424,2.0054702275151417
797,Montseny DAE,DAE,416744,4573027,"(416744, 4573027)",41.30440711061416,2.0054705012257283
798,Nu de Santa_Cole,Santa_Cole,416756,4573096,"(416756, 4573096)",41.30502979061262,2.0056043840045685
799,Nu de Santa_Cole,Santa_Cole,416756,4573096,"(416756, 4573096)",41.30502979061262,2.0056043840045685
800,Nu de Santa_Cole,Santa_Cole,416755,4573090,"(416755, 4573090)",41.304975649019866,2.0055932612236456
801,Nu de Santa_Cole,Santa_Cole,416743,4573060,"(416743, 4573060)",41.30470421866039,2.00545404120066
802,Nu de Santa_Cole,Santa_Cole,416739,4573106,"(416739, 4573106)",41.305118100278136,2.0053999702482965
803,Nu de Santa_Cole,Santa_Cole,416736,4573113,"(416736, 4573113)",41.30518083545214,2.0053631806023895
804,Montseny DAE,DAE,416623,4573059,"(416623, 4573059)",41.30468281924705,2.004020926476623
805,Montseny DAE,DAE,416622,4573060,"(416622, 4573060)",41.304691722294194,2.0040088456595093
806,Montseny DAE,DAE,416620,4573060,"(416620, 4573060)",41.304691515590285,2.003984958137555
807,Montseny DAE,DAE,416622,4573058,"(416622, 4573058)",41.30467370949977,2.00400911977482
808,Montseny DAE,DAE,416607,4573052,"(416607, 4573052)",41.30461812071992,2.0038307859078177
809,Montseny DAE,DAE,416606,4573051,"(416606, 4573051)",41.30460901095346,2.003818979244361
810,Montseny DAE,DAE,416604,4573052,"(416604, 4573052)",41.304617810607226,2.0037949546672102
811,Montseny DAE,DAE,416605,4573054,"(416605, 4573054)",41.30463592677286,2.0038066242435946
812,Montseny DAE,DAE,416607,4573055,"(416607, 4573055)",41.304645139910335,2.0038303746619484
813,Montseny DAE,DAE,416599,4573051,"(416599, 4573051)",41.304608287331384,2.003735373029085
814,Montseny DAE,DAE,416601,4573052,"(416601, 4573052)",41.304617500483374,2.0037591234271632
815,Montseny DAE,DAE,416602,4573050,"(416602, 4573050)",41.30459959106588,2.003771341353814
816,Montseny DAE,DAE,416599,4573049,"(416599, 4573049)",41.304590274538185,2.003735647218849
817,Montseny DAE,DAE,416596,4573050,"(416596, 4573050)",41.304598970792554,2.003699678894742
818,Montseny DAE,DAE,416596,4573049,"(416596, 4573049)",41.30458996439606,2.0036998159945214
819,Montseny DAE,DAE,416595,4573047,"(416595, 4573047)",41.30457184821987,2.0036881464558616
820,Montseny DAE,DAE,416572,4573040,"(416572, 4573040)",41.30450642529534,2.0034144004701555
821,Montseny DAE,DAE,416570,4573041,"(416570, 4573041)",41.3045152248646,2.0033903758782086
822,Montseny DAE,DAE,416570,4573043,"(416570, 4573043)",41.30453323765614,2.0033901015941527
823,Montseny DAE,DAE,416572,4573043,"(416572, 4573043)",41.30453344448284,2.003413989054023
824,Montseny DAE,DAE,416568,4573046,"(416568, 4573046)",41.30456005001148,2.0033658026981236
825,Montseny DAE,DAE,416570,4573047,"(416570, 4573047)",41.30456926323904,2.003389553025294
826,Montseny DAE,DAE,416583,4573046,"(416583, 4573046)",41.304561601129585,2.0035449587252825
827,Montseny DAE,DAE,416584,4573044,"(416584, 4573044)",41.30454369173519,2.003557176699353
828,Montseny DAE,DAE,416582,4573049,"(416582, 4573049)",41.30458851691862,2.0035326036217356
829,Montseny DAE,DAE,416581,4573051,"(416581, 4573051)",41.30460642631011,2.003520385632381
830,Montseny DAE,DAE,416580,4573052,"(416580, 4573052)",41.30461532930421,2.003508304762521
831,Montseny DAE,DAE,416577,4573057,"(416577, 4573057)",41.30466005107023,2.003471787870426
832,Montseny DAE,DAE,416576,4573058,"(416576, 4573058)",41.30466895405897,2.0034597069840125
833,Montseny DAE,DAE,416575,4573056,"(416575, 4573056)",41.30465083785928,2.0034480374986487
834,Montseny DAE,DAE,416576,4573069,"(416576, 4573069)",41.304768024411125,2.003458198515409
835,Montseny DAE,DAE,416577,4573071,"(416577, 4573071)",41.304786140609686,2.00346986802386
836,Montseny DAE,DAE,416577,4573073,"(416577, 4573073)",41.3048041534008,2.0034695937590685
837,Montseny DAE,DAE,416575,4573074,"(416575, 4573074)",41.304812952980015,2.003445569064226
838,Montseny DAE,DAE,416540,4573153,"(416540, 4573153)",41.30552083799832,2.0030166982976114
839,Nu de Santa_Cole,Santa_Cole,416623,4573261,"(416623, 4573261)",41.30650211119459,2.003993239892346
840,Nu de Santa_Cole,Santa_Cole,416625,4573266,"(416625, 4573266)",41.30654734987586,2.0040164427478833
841,Hydra de Escofet,DAE,416249,4573294,"(416249, 4573294)",41.306760579985024,1.9995216105141491
842,Hydra de Escofet,DAE,416244,4573291,"(416244, 4573291)",41.306733041722445,1.9994623029835854
843,Montseny DAE,DAE,416275,4573205,"(416275, 4573205)",41.305961710801185,1.999844407642095
844,Montseny DAE,DAE,416275,4573218,"(416275, 4573218)",41.30607879378905,1.9998426183575309
845,Montseny DAE,DAE,416276,4573219,"(416276, 4573219)",41.30608790395787,1.9998544247204795
846,Montseny DAE,DAE,416276,4573203,"(416276, 4573203)",41.30594380181831,1.9998566268900777
847,Hydra de Escofet,DAE,416320,4573075,"(416320, 4573075)",41.30479554968471,2.000399769351972
848,Romántico llistons,DAE,416545,4572919,"(416545, 4572919)",41.30341385882028,2.0031085186000612
849,Romántico llistons,DAE,416547,4572921,"(416547, 4572921)",41.30343207849443,2.00313213130496
850,Romántico llistons,DAE,416543,4572928,"(416543, 4572928)",41.3034947095042,2.0030833969399415
851,Romántico llistons,DAE,416544,4572929,"(416544, 4572929)",41.30350381934445,2.0030952033015628
852,Montseny DAE,DAE,416674,4572845,"(416674, 4572845)",41.302760718759295,2.004659368921714
853,Montseny DAE,DAE,416736,4572813,"(416736, 4572813)",41.30247891475787,2.0054042399215057
854,Montseny DAE,DAE,416738,4572818,"(416738, 4572818)",41.302524153180876,2.0054274423866096
855,Montseny DAE,DAE,416737,4572816,"(416737, 4572816)",41.3025060371722,2.005415772723312
856,Montseny DAE,DAE,416737,4572814,"(416737, 4572814)",41.302488024363214,2.005416046430425
857,Montseny DAE,DAE,416747,4572819,"(416747, 4572819)",41.302534088327576,2.0055347958879914
858,Montseny DAE,DAE,416748,4572824,"(416748, 4572824)",41.302579223538736,2.0055460550814623
859,Montseny DAE,DAE,416747,4572822,"(416747, 4572822)",41.30256110754178,2.0055343853755785
860,Montseny DAE,DAE,416747,4572821,"(416747, 4572821)",41.30255210113705,2.005534522213112
861,Montseny DAE,DAE,416745,4572839,"(416745, 4572839)",41.302714010040106,2.0055081723166372
862,Montseny DAE,DAE,416747,4572840,"(416747, 4572840)",41.30272322282436,2.0055319222893555
863,Montseny DAE,DAE,416756,4572835,"(416756, 4572835)",41.30267911944843,2.0056400970770936
864,Montseny DAE,DAE,416769,4572787,"(416769, 4572787)",41.30224815318116,2.005801927714456
865,Montseny DAE,DAE,416768,4572785,"(416768, 4572785)",41.302230037208986,2.005790257994456
866,Montseny DAE,DAE,416767,4572784,"(416767, 4572784)",41.30222092764158,2.005778451478523
867,Montseny DAE,DAE,416780,4572772,"(416780, 4572772)",41.3021141917669,2.005935355967537
868,Montseny DAE,DAE,416779,4572770,"(416779, 4572770)",41.30209607580768,2.0059236862334915
869,Montseny DAE,DAE,416783,4572771,"(416783, 4572771)",41.30210549479147,2.0059713226363094
870,Montseny DAE,DAE,416783,4572771,"(416783, 4572771)",41.30210549479147,2.0059713226363094
871,Montseny DAE,DAE,416783,4572769,"(416783, 4572769)",41.30208748197819,2.0059715961867015
872,Montseny DAE,DAE,416789,4572771,"(416789, 4572771)",41.302106113620226,2.006042982415096
873,Montseny DAE,DAE,416790,4572770,"(416790, 4572770)",41.30209721034717,2.0060550624755056
874,Montseny DAE,DAE,416801,4572760,"(416801, 4572760)",41.30200828066373,2.006187806178204
875,Montseny DAE,DAE,416799,4572757,"(416799, 4572757)",41.3019810552009,2.0061643298642724
876,Montseny DAE,DAE,416800,4572759,"(416800, 4572759)",41.30199917113659,2.006175999645527
877,Montseny DAE,DAE,416804,4572753,"(416804, 4572753)",41.30194554516307,2.0062245931954905
878,Montseny DAE,DAE,416805,4572752,"(416805, 4572752)",41.30193664187009,2.006236673201505
879,Montseny DAE,DAE,416807,4572757,"(416807, 4572757)",41.30198188013379,2.0062598760604513
880,Montseny DAE,DAE,416807,4572758,"(416807, 4572758)",41.30199088654138,2.006259739325456
881,Montseny DAE,DAE,416809,4572763,"(416809, 4572763)",41.3020361248004,2.0062829422189266
882,Montseny DAE,DAE,416816,4572761,"(416816, 4572761)",41.30201883371998,2.0063668186546857
883,Montseny DAE,DAE,416815,4572760,"(416815, 4572760)",41.30200972421091,2.006355012094856
884,Montseny DAE,DAE,416818,4572768,"(416818, 4572768)",41.30208208477378,2.00638974819709
885,Montseny DAE,DAE,416819,4572767,"(416819, 4572767)",41.302073181463705,2.0064018282065477
886,Montseny DAE,DAE,416819,4572766,"(416819, 4572766)",41.30206417505584,2.006401964922389
887,Montseny DAE,DAE,416820,4572764,"(416820, 4572764)",41.30204626533648,2.006414181640931
888,Montseny DAE,DAE,416818,4572773,"(416818, 4572773)",41.30212711681264,2.0063890646084266
889,Montseny DAE,DAE,416817,4572776,"(416817, 4572776)",41.30215403293653,2.0063767111478503
890,Montseny DAE,DAE,416817,4572775,"(416817, 4572775)",41.30214502652886,2.0063768478675357
891,Montseny DAE,DAE,416815,4572780,"(416815, 4572780)",41.30218985236454,2.006352277642263
892,Montseny DAE,DAE,416814,4572783,"(416814, 4572783)",41.30221676848387,2.006339924154286
893,Montseny DAE,DAE,416815,4572782,"(416815, 4572782)",41.30220786517959,2.006352004195638
894,Montseny DAE,DAE,416796,4572791,"(416796, 4572791)",41.30228696366884,2.0061238504026915
895,Montseny DAE,DAE,416795,4572792,"(416795, 4572792)",41.302295866948555,2.0061117703159645
896,Montseny DAE,DAE,416782,4572792,"(416782, 4572792)",41.30229452618431,2.005956507011449
897,Montseny DAE,DAE,416782,4572791,"(416782, 4572791)",41.30228551977801,2.0059566437896232
898,Neoromántico liviano de Santa_Cole,Santa_Cole,416333,4572596,"(416333, 4572596)",41.30048283670441,2.000620909686994
899,Neoromántico liviano de Santa_Cole,Santa_Cole,416336,4572588,"(416336, 4572588)",41.30041109662242,2.0006578386165903
900,Neoromántico liviano de Santa_Cole,Santa_Cole,416336,4572586,"(416336, 4572586)",41.300393083832944,2.0006581136126975
901,Neoromántico liviano de Santa_Cole,Santa_Cole,416340,4572578,"(416340, 4572578)",41.30032144742187,2.0007069854007984
902,Neoromántico liviano de Santa_Cole,Santa_Cole,416341,4572575,"(416341, 4572575)",41.30029453192047,2.0007193408200536
903,Neoromántico liviano de Santa_Cole,Santa_Cole,416351,4572583,"(416351, 4572583)",41.300367619851734,2.000837670507863
904,Neoromántico liviano de Santa_Cole,Santa_Cole,416352,4572580,"(416352, 4572580)",41.300340704336,2.00085002588275
905,Neoromántico liviano de Santa_Cole,Santa_Cole,416350,4572591,"(416350, 4572591)",41.30043956734177,2.000824627746863
906,Neoromántico liviano de Santa_Cole,Santa_Cole,416350,4572594,"(416350, 4572594)",41.300466586527115,2.0008242153206592
907,Neoromántico liviano de Santa_Cole,Santa_Cole,416347,4572599,"(416347, 4572599)",41.300511307478814,2.00078769898233
908,Neoromántico liviano de Santa_Cole,Santa_Cole,416347,4572601,"(416347, 4572601)",41.30052932026863,2.0007874240207357
909,Neoromántico liviano de Santa_Cole,Santa_Cole,416342,4572614,"(416342, 4572614)",41.300645885001146,2.0007259217088844
910,Neoromántico liviano de Santa_Cole,Santa_Cole,416292,4572586,"(416292, 4572586)",41.300388520291456,2.00013262323261
911,Neoromántico liviano de Santa_Cole,Santa_Cole,416289,4572585,"(416289, 4572585)",41.30037920266033,2.000096931922622
912,Neoromántico liviano de Santa_Cole,Santa_Cole,416290,4572582,"(416290, 4572582)",41.30035228722764,2.00010928760281
913,Neoromántico liviano de Santa_Cole,Santa_Cole,416290,4572580,"(416290, 4572580)",41.300334274440985,2.0001095627492824
914,Neoromántico liviano de Santa_Cole,Santa_Cole,416288,4572552,"(416288, 4572552)",41.300081887928386,2.0000895289621075
915,Neoromántico liviano de Santa_Cole,Santa_Cole,416290,4572552,"(416290, 4572552)",41.30008209542181,2.00011341477366
916,Neoromántico liviano de Santa_Cole,Santa_Cole,416278,4572557,"(416278, 4572557)",41.30012588235352,1.9999694119516385
917,Neoromántico liviano de Santa_Cole,Santa_Cole,416275,4572568,"(416275, 4572568)",41.30022464139056,1.9999320696481115
918,Neoromántico liviano de Santa_Cole,Santa_Cole,416268,4572564,"(416268, 4572564)",41.30018788943686,1.999849019565108
919,Neoromántico liviano de Santa_Cole,Santa_Cole,416261,4572562,"(416261, 4572562)",41.3001691502094,1.999765694336907
920,Neoromántico liviano de Santa_Cole,Santa_Cole,416252,4572560,"(416252, 4572560)",41.30015020333896,1.9996584833241755
921,Neoromántico liviano de Santa_Cole,Santa_Cole,416238,4572549,"(416238, 4572549)",41.300049679806094,1.9994927967247489
922,Neoromántico liviano de Santa_Cole,Santa_Cole,416243,4572544,"(416243, 4572544)",41.30000516687814,1.999553199455236
923,Neoromántico liviano de Santa_Cole,Santa_Cole,416247,4572539,"(416247, 4572539)",41.29996055011951,1.999601659221767
924,Neoromántico liviano de Santa_Cole,Santa_Cole,416359,4572546,"(416359, 4572546)",41.300035212534176,2.0009383001726104
925,Neoromántico liviano de Santa_Cole,Santa_Cole,416358,4572543,"(416358, 4572543)",41.300008089685534,2.0009267696501447
926,Neoromántico liviano de Santa_Cole,Santa_Cole,416356,4572541,"(416356, 4572541)",41.299989869569096,2.0009031587844532
927,Neoromántico liviano de Santa_Cole,Santa_Cole,416354,4572538,"(416354, 4572538)",41.29996264305185,2.000879685397363
928,Neoromántico liviano de Santa_Cole,Santa_Cole,416321,4572500,"(416321, 4572500)",41.299616978389174,2.0004907958665825
929,Neoromántico liviano de Santa_Cole,Santa_Cole,416323,4572498,"(416323, 4572498)",41.299599173006264,2.0005149565392606
930,Neoromántico liviano de Santa_Cole,Santa_Cole,417011,4573244,"(417011, 4573244)",41.306389011139615,2.0086298713301347
931,Neoromántico liviano de Santa_Cole,Santa_Cole,417068,4573238,"(417068, 4573238)",41.30634083452981,2.0093115024355406
932,Neoromántico liviano de Santa_Cole,Santa_Cole,417070,4573238,"(417070, 4573238)",41.30634104013508,2.009335390598015
933,Neoromántico liviano de Santa_Cole,Santa_Cole,417145,4573247,"(417145, 4573247)",41.30642980445802,2.010229970981684
934,Neoromántico liviano de Santa_Cole,Santa_Cole,416898,4573259,"(416898, 4573259)",41.30651247443919,2.007278140595666
935,Neoromántico liviano de Santa_Cole,Santa_Cole,416876,4573282,"(416876, 4573282)",41.30671735506014,2.0070122272675013
936,Neoromántico liviano de Santa_Cole,Santa_Cole,417235,4573198,"(417235, 4573198)",41.30599772890567,2.0113116072692567
937,Neoromántico liviano de Santa_Cole,Santa_Cole,417233,4573195,"(417233, 4573195)",41.30597050446682,2.011288127404795
938,Neoromántico liviano de Santa_Cole,Santa_Cole,417236,4573200,"(417236, 4573200)",41.30601584433089,2.0113232791799662
939,Neoromántico liviano de Santa_Cole,Santa_Cole,417232,4573194,"(417232, 4573194)",41.30596139545313,2.011276319447943
940,Neoromántico liviano de Santa_Cole,Santa_Cole,417230,4573191,"(417230, 4573191)",41.305934171007216,2.011252839611042
941,Neoromántico liviano de Santa_Cole,Santa_Cole,417229,4573190,"(417229, 4573190)",41.305925061989996,2.0112410316656284
942,Neoromántico liviano de Santa_Cole,Santa_Cole,417225,4573184,"(417225, 4573184)",41.30587061307932,2.011194072066356
943,Neoromántico liviano de Santa_Cole,Santa_Cole,417224,4573183,"(417224, 4573183)",41.30586150405619,2.0111822641405355
944,Neoromántico liviano de Santa_Cole,Santa_Cole,417216,4573172,"(417216, 4573172)",41.30576161258387,2.0110882091187787
945,Neoromántico liviano de Santa_Cole,Santa_Cole,417215,4573171,"(417215, 4573171)",41.305752503550096,2.0110764012272764
946,Neoromántico clásico de Santa_Cole,Santa_Cole,417209,4573180,"(417209, 4573180)",41.30583294554152,2.0110035124431334
947,Neoromántico clásico de Santa_Cole,Santa_Cole,417215,4573188,"(417215, 4573188)",41.30590561259995,2.011074087682824
948,Neoromántico clásico de Santa_Cole,Santa_Cole,417221,4573195,"(417221, 4573195)",41.30596927320128,2.011144799160495
949,Neoromántico clásico de Santa_Cole,Santa_Cole,417226,4573203,"(417226, 4573203)",41.30604183756843,2.011203430669351
950,Neoromántico clásico de Santa_Cole,Santa_Cole,417230,4573201,"(417230, 4573201)",41.30602423515664,2.011251478938799
951,Neoromántico liviano de Santa_Cole,Santa_Cole,416911,4572656,"(416911, 4572656)",41.30108294946227,2.0075157696324855
952,Neoromántico liviano de Santa_Cole,Santa_Cole,416911,4572657,"(416911, 4572657)",41.30109195587472,2.0075156330745934
953,Neoromántico clásico de Santa_Cole,Santa_Cole,416877,4572726,"(416877, 4572726)",41.301709896200926,2.007100140635911
954,Neoromántico clásico de Santa_Cole,Santa_Cole,416876,4572727,"(416876, 4572727)",41.30171879958667,2.0070880607880235
955,Neoromántico clásico de Santa_Cole,Santa_Cole,416873,4572729,"(416873, 4572729)",41.301736503325856,2.007051957849491
956,Montseny DAE,DAE,416209,4573740,"(416209, 4573740)",41.31077327035456,1.9989824025635952
957,Montseny DAE,DAE,416204,4573742,"(416204, 4573742)",41.31079076366303,1.998922402727193
958,Montseny DAE,DAE,416125,4573761,"(416125, 4573761)",41.310953673459444,1.997976138897686
959,Montseny DAE,DAE,416024,4573778,"(416024, 4573778)",41.3110962724477,1.9967673587094166
960,Neoromántico liviano de Santa_Cole,Santa_Cole,414128,4572381,"(414128, 4572381)",41.29831482114448,1.9743171306072895
961,Neoromántico liviano de Santa_Cole,Santa_Cole,414128,4572383,"(414128, 4572383)",41.298332833793815,1.9743168483841154
962,Montseny DAE,DAE,413521,4572435,"(413521, 4572435)",41.29873633760157,1.967060378157409
963,Romántico llistons,DAE,413829,4572492,"(413829, 4572492)",41.299282647615,1.970730611222806
964,Neoromántico liviano de Santa_Cole,Santa_Cole,413842,4572344,"(413842, 4572344)",41.29795110125598,1.9709068200686446
965,Montseny DAE,DAE,413842,4572344,"(413842, 4572344)",41.29795110125598,1.9709068200686446
966,Hydra de Escofet,DAE,415504,4572712,"(415504, 4572712)",41.30144118749564,1.9907040913439014
967,Hydra de Escofet,DAE,415714,4572778,"(415714, 4572778)",41.30205757287125,1.9932030048329585
968,Hydra de Escofet,DAE,415813,4572794,"(415813, 4572794)",41.30221201097592,1.994383172082303
969,Hydra de Escofet,DAE,415766,4572866,"(415766, 4572866)",41.30285556424592,1.9938118699292804
970,Hydra de Escofet,DAE,415682,4572849,"(415682, 4572849)",41.30269368158071,1.9928109815111055
971,Hydra de Escofet,DAE,415694,4572849,"(415694, 4572849)",41.302694935592925,1.9929543017825555
972,Hydra de Escofet,DAE,415657,4572845,"(415657, 4572845)",41.30265504300747,1.9925129521601692
973,Montseny DAE,DAE,415550,4572823,"(415550, 4572823)",41.302445710172925,1.9912380680478208
974,Hydra de Escofet,DAE,415477,4572822,"(415477, 4572822)",41.30242905951605,1.990366345907295
975,Neoromántico liviano de Santa_Cole,Santa_Cole,416481,4573588,"(416481, 4573588)",41.30943251079936,2.002252278495116
976,Neoromántico liviano de Santa_Cole,Santa_Cole,416482,4573590,"(416482, 4573590)",41.309450627111296,2.002263948473547
977,Neoromántico liviano de Santa_Cole,Santa_Cole,416487,4573595,"(416487, 4573595)",41.309496176728466,2.0023229850266016
978,Neoromántico liviano de Santa_Cole,Santa_Cole,416479,4573584,"(416479, 4573584)",41.309396278171995,2.002228938557411
979,Neoromántico liviano de Santa_Cole,Santa_Cole,416492,4573599,"(416492, 4573599)",41.30953271993079,2.0023821589667508
980,Neoromántico liviano de Santa_Cole,Santa_Cole,416494,4573601,"(416494, 4573601)",41.309550939757415,2.0024057736406826
981,Neoromántico liviano de Santa_Cole,Santa_Cole,416489,4573596,"(416489, 4573596)",41.30950539018194,2.0023467369805013
982,Neoromántico liviano de Santa_Cole,Santa_Cole,416497,4573604,"(416497, 4573604)",41.30957826948844,2.0024411956762314
983,Neoromántico liviano de Santa_Cole,Santa_Cole,416499,4573605,"(416499, 4573605)",41.30958748291791,2.0024649476768297
984,Neoromántico liviano de Santa_Cole,Santa_Cole,416509,4573615,"(416509, 4573615)",41.3096785819201,2.0025830213922107
985,Neoromántico liviano de Santa_Cole,Santa_Cole,416510,4573616,"(416510, 4573616)",41.30968769181379,2.0025948287818256
986,Neoromántico clásico de Santa_Cole,Santa_Cole,415931,4573801,"(415931, 4573801)",41.31129373074813,1.9956533034661068
