X,Y,objectid,id,capacitat,residu,nom_barri,adress,streetview,globalid
418085.764,4574190.366,329,1160,1800,Orgànic,Grup Sant Jordi,"Carrer de Jaume Balmes, 1","http://maps.google.com/maps?layer=c&cbll=41.315257,2.021471&cbp=12,242.85,,0,-2",{92139F87-AB3A-442D-8CB8-EC4620A7EA6B}
418086.5519,4574191.4312,330,1161,3500,Rebuig,Grup Sant Jordi,"Carrer de Jaume Balmes, 1","http://maps.google.com/maps?layer=c&cbll=41.315257,2.021471&cbp=12,242.85,,0,-2",{F13DBBCC-3C5F-4A70-A78F-E45640EF2640}
418087.5628,4574192.798,331,1162,3500,Rebuig,Grup Sant Jordi,"Carrer de Jaume Balmes, 1","http://maps.google.com/maps?layer=c&cbll=41.315257,2.021471&cbp=12,242.85,,0,-2",{D12CF909-C6BC-474E-AA40-CF029FE15FD7}
418364.517,4574863.1308,332,1009,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Josep Vicenç Foix, 10","http://maps.google.com/maps?layer=c&cbll=41.321200,2.024647&cbp=12,242.85,,0,-2",{B1ADA230-68C3-468D-938D-4DF4A495CD09}
418365.5896,4574861.8119,333,1010,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Josep Vicenç Foix, 10","http://maps.google.com/maps?layer=c&cbll=41.321200,2.024647&cbp=12,242.85,,0,-2",{C0F03954-C21E-4748-9262-8ED3B510E6DA}
417073.4196,4573348.1903,334,1011,3200,Cartró,Can Sellarès,"Avinguda de Gavà, 90","http://maps.google.com/maps?layer=c&cbll=41.306756,2.008475&cbp=12,242.85,,0,-2",{ABEA2575-1666-435F-B6A8-7FD65DBE3FC8}
417074.9906,4573349.801,335,1012,3200,Rebuig,Can Sellarès,"Avinguda de Gavà, 90","http://maps.google.com/maps?layer=c&cbll=41.306756,2.008475&cbp=12,242.85,,0,-2",{7FC29D71-A052-42B7-BE31-9AC2A66B7A27}
417071.8487,4573346.5795,336,1013,2400,Vidre,Can Sellarès,"Avinguda de Gavà, 90","http://maps.google.com/maps?layer=c&cbll=41.306756,2.008475&cbp=12,242.85,,0,-2",{2ABAD0AA-DE4A-4DAB-A7D0-091FACCFF463}
417070.2778,4573344.9687,337,1014,3200,Envasos,Can Sellarès,"Avinguda de Gavà, 90","http://maps.google.com/maps?layer=c&cbll=41.306756,2.008475&cbp=12,242.85,,0,-2",{B6A23648-CC0F-491D-84AA-5440D6F9CB98}
417076.0735,4573350.8403,338,1015,1800,Orgànic,Can Sellarès,"Avinguda de Gavà, 90","http://maps.google.com/maps?layer=c&cbll=41.306756,2.008475&cbp=12,242.85,,0,-2",{725BC983-7DF3-44CB-B469-67209596B2ED}
417125.2802,4573401.7225,339,1016,3200,Cartró,Can Sellarès,"Avinguda de Gavà, 72","http://maps.google.com/maps?layer=c&cbll=41.307887,2.009661&cbp=12,242.85,,0,-2",{2BBFBCFE-4D85-4E12-A88A-5982B0286DCC}
417127.7941,4573404.3603,340,1017,2400,Vidre,Can Sellarès,"Avinguda de Gavà, 72","http://maps.google.com/maps?layer=c&cbll=41.307887,2.009661&cbp=12,242.85,,0,-2",{4D9183F3-4334-41C7-B218-8D04FD0EBE2E}
417129.3133,4573405.9544,341,1018,3200,Envasos,Can Sellarès,"Avinguda de Gavà, 72","http://maps.google.com/maps?layer=c&cbll=41.307887,2.009661&cbp=12,242.85,,0,-2",{8F88A852-AFE3-49B6-B6D6-BDBEC964F3F8}
417126.5993,4573403.0346,342,1019,1800,Orgànic,Can Sellarès,"Avinguda de Gavà, 72","http://maps.google.com/maps?layer=c&cbll=41.307887,2.009661&cbp=12,242.85,,0,-2",{EF21E941-CDFB-4CA9-A719-5B8FE39EF8C1}
417123.7279,4573400.0937,343,1020,3200,Rebuig,Can Sellarès,"Avinguda de Gavà, 72","http://maps.google.com/maps?layer=c&cbll=41.307887,2.009661&cbp=12,242.85,,0,-2",{7DBF9796-8F36-4484-9598-3212AACC8983}
417122.1757,4573398.4649,344,1021,3200,Rebuig,Can Sellarès,"Avinguda de Gavà, 72","http://maps.google.com/maps?layer=c&cbll=41.307887,2.009661&cbp=12,242.85,,0,-2",{BB20AF09-791B-41C5-9AA9-3A4ADB3DC782}
417954.3141,4574918.1003,345,828,3200,Rebuig,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 11","http://maps.google.com/maps?layer=c&cbll=41.321414,2.019524&cbp=12,242.85,,0,-2",{54ABB3AD-3329-4559-BC95-E0A59F5C67A0}
416690.7426,4573577.8342,346,829,3200,Cartró,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 46","http://maps.google.com/maps?layer=c&cbll=41.309211,2.005047&cbp=12,242.85,,0,-2",{93B2C21F-6677-4939-BF8F-4CE833081D7F}
416700.7423,4573560.2818,347,830,3200,Rebuig,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 46","http://maps.google.com/maps?layer=c&cbll=41.309211,2.005047&cbp=12,242.85,,0,-2",{DBB06A22-1F0D-4BD1-B7F5-896D32AFD0A8}
416688.5491,4573581.3959,348,831,2400,Vidre,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 46","http://maps.google.com/maps?layer=c&cbll=41.309211,2.005047&cbp=12,242.85,,0,-2",{FF7023DB-2CE8-4655-83ED-9C6950A13511}
416689.5708,4573579.7197,349,832,,Envasos,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 46","http://maps.google.com/maps?layer=c&cbll=41.309211,2.005047&cbp=12,242.85,,0,-2",{8BC3AD22-ED76-4499-B5D0-119BF8A83A78}
416699.9905,4573561.6136,350,833,1800,Orgànic,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 46","http://maps.google.com/maps?layer=c&cbll=41.309211,2.005047&cbp=12,242.85,,0,-2",{F8E6735B-55F4-4473-A3A8-313F1621A060}
416808.211,4573498.8759,351,835,3200,Cartró,Can Palmer-Can Batllori,"Avinguda del Mil·lenari, 22","http://maps.google.com/maps?layer=c&cbll=41.309384,2.006532&cbp=12,242.85,,0,-2",{E6A47AD3-CAE2-4355-87C4-C70CFBA0C4DB}
416811.0005,4573501.0507,352,836,3200,Rebuig,Can Palmer-Can Batllori,"Avinguda del Mil·lenari, 22","http://maps.google.com/maps?layer=c&cbll=41.309384,2.006532&cbp=12,242.85,,0,-2",{BAAD3C0C-81F0-424A-B067-10235126ECAA}
416806.6865,4573497.6847,353,837,2400,Vidre,Can Palmer-Can Batllori,"Avinguda del Mil·lenari, 22","http://maps.google.com/maps?layer=c&cbll=41.309384,2.006532&cbp=12,242.85,,0,-2",{7886DF4F-6963-42C2-A55F-1585EABD256E}
416805.1629,4573496.5494,354,838,3200,Envasos,Can Palmer-Can Batllori,"Avinguda del Mil·lenari, 22","http://maps.google.com/maps?layer=c&cbll=41.309384,2.006532&cbp=12,242.85,,0,-2",{7BC51DF2-89D6-4961-B8E0-1B1E151B9B49}
416809.6831,4573499.9769,355,839,1800,Orgànic,Can Palmer-Can Batllori,"Avinguda del Mil·lenari, 22","http://maps.google.com/maps?layer=c&cbll=41.309384,2.006532&cbp=12,242.85,,0,-2",{926687B1-C02A-4AAD-80F8-069CB9631A27}
416838.1346,4573511.5206,356,840,3200,Cartró,Can Sellarès,"Avinguda del Mil·lenari, 27B","http://maps.google.com/maps?layer=c&cbll=41.308725,2.006748&cbp=12,242.85,,0,-2",{E2ECB3E0-DFF0-4C13-8A27-D63B4C5C8458}
417835.3609,4574593.7318,357,970,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Sant Marià, 47","http://maps.google.com/maps?layer=c&cbll=41.318509,2.018369&cbp=12,242.85,,0,-2",{D9CD1448-7D5F-4E2E-9A7A-2CF133D986AF}
417834.2276,4574594.9989,358,971,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Sant Marià, 47","http://maps.google.com/maps?layer=c&cbll=41.318509,2.018369&cbp=12,242.85,,0,-2",{530DB7E3-2750-48C1-8567-09E550C92229}
417833.3442,4574595.9865,359,972,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Sant Marià, 47","http://maps.google.com/maps?layer=c&cbll=41.318509,2.018369&cbp=12,242.85,,0,-2",{0442D8B9-1E91-40F5-90E6-B4B2F50A37AE}
417829.3943,4574600.4028,360,973,3500,Cartró,La Torre-roja-Campreciós,"Carrer de Sant Marià, 47","http://maps.google.com/maps?layer=c&cbll=41.318509,2.018369&cbp=12,242.85,,0,-2",{9F8A941F-09E8-4278-966C-FDBDE748C1C1}
417828.261,4574601.6699,361,974,3500,Cartró,La Torre-roja-Campreciós,"Carrer de Sant Marià, 47","http://maps.google.com/maps?layer=c&cbll=41.318509,2.018369&cbp=12,242.85,,0,-2",{63C09DE3-D4B9-4C08-8B46-EC622B190B83}
417847.7565,4574492.8656,362,975,3200,Rebuig,La Torre-roja-Campreciós,"Carrer de la Muntanya, 12","http://maps.google.com/maps?layer=c&cbll=41.317726,2.018530&cbp=12,242.85,,0,-2",{E89D95ED-E8C9-47C2-BD3D-8EE4D51100DB}
417973.1663,4574744.2275,363,976,3500,Cartró,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 4","http://maps.google.com/maps?layer=c&cbll=41.320375,2.019624&cbp=12,242.85,,0,-2",{D05CF58E-323A-423E-8ED0-1886D7D88604}
417976.1319,4574741.2183,364,977,1800,Orgànic,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 4","http://maps.google.com/maps?layer=c&cbll=41.320375,2.019624&cbp=12,242.85,,0,-2",{6CE5FABD-0CD1-44EC-A1AD-CEF9EA1453C3}
417977.062,4574740.2745,365,978,3500,Rebuig,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 4","http://maps.google.com/maps?layer=c&cbll=41.320375,2.019624&cbp=12,242.85,,0,-2",{3845693E-46D0-4E51-9783-BDA71DDA7DF8}
418021.3433,4574759.1135,366,980,3200,Cartró,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 2","http://maps.google.com/maps?layer=c&cbll=41.319985,2.020711&cbp=12,242.85,,0,-2",{B7E98C12-AB80-4E76-A4DB-673AC5EF55A7}
418022.2409,4574755.4931,367,981,3200,Rebuig,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 2","http://maps.google.com/maps?layer=c&cbll=41.319985,2.020711&cbp=12,242.85,,0,-2",{283247B9-7E86-488B-872F-8F8307BB630C}
418020.8019,4574761.2974,368,982,2400,Vidre,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 2","http://maps.google.com/maps?layer=c&cbll=41.319985,2.020711&cbp=12,242.85,,0,-2",{D4A97214-BA74-4A39-9DF7-553A3CD83BE7}
418020.2604,4574763.4812,369,983,3200,Envasos,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 2","http://maps.google.com/maps?layer=c&cbll=41.319985,2.020711&cbp=12,242.85,,0,-2",{6791CE59-75C2-46AE-881D-D1FC1E4A1F11}
418021.744,4574757.2914,370,984,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 2","http://maps.google.com/maps?layer=c&cbll=41.319985,2.020711&cbp=12,242.85,,0,-2",{B64A354C-4ED6-4AF4-B016-DE70F9A6DA05}
418161.4516,4574710.6263,371,985,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 1","http://maps.google.com/maps?layer=c&cbll=41.319465,2.021731&cbp=12,242.85,,0,-2",{4581A0D1-0BFA-42EF-A466-6A4A0B24CF91}
418162.6628,4574711.8192,372,986,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 1","http://maps.google.com/maps?layer=c&cbll=41.319465,2.021731&cbp=12,242.85,,0,-2",{933356BA-9A45-4675-A867-94D4B7C8F214}
418163.6068,4574712.749,373,987,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 1","http://maps.google.com/maps?layer=c&cbll=41.319465,2.021731&cbp=12,242.85,,0,-2",{346A7F8E-EBC4-4787-950E-4CCAA30404B7}
418166.617,4574715.7137,374,988,3500,Cartró,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 1","http://maps.google.com/maps?layer=c&cbll=41.319465,2.021731&cbp=12,242.85,,0,-2",{E052C3D1-CBED-46FB-98A2-F2A3803B24D7}
417960.2898,4574637.8281,375,990,3500,Rebuig,La Torre-roja-Campreciós,"Carrer del Llevat, 2D","http://maps.google.com/maps?layer=c&cbll=41.319080,2.019946&cbp=12,242.85,,0,-2",{02718E37-8155-45FB-A151-48463AA43537}
417961.3855,4574636.5284,376,991,3500,Rebuig,La Torre-roja-Campreciós,"Carrer del Llevat, 2D","http://maps.google.com/maps?layer=c&cbll=41.319080,2.019946&cbp=12,242.85,,0,-2",{29852301-E4DB-445D-94C9-DEC3E2030BD5}
417962.2395,4574635.5153,377,992,1800,Orgànic,La Torre-roja-Campreciós,"Carrer del Llevat, 2D","http://maps.google.com/maps?layer=c&cbll=41.319080,2.019946&cbp=12,242.85,,0,-2",{A97C7758-CA12-487F-AC76-F44410995442}
417964.9628,4574632.2851,378,993,3500,Cartró,La Torre-roja-Campreciós,"Carrer del Llevat, 2D","http://maps.google.com/maps?layer=c&cbll=41.319080,2.019946&cbp=12,242.85,,0,-2",{DB31DA98-2A7E-4E54-980C-CB3D998F21FE}
417994.5297,4574597.0127,379,995,3500,Rebuig,La Torre-roja-Campreciós,"Carrer del Llevat, 2C","http://maps.google.com/maps?layer=c&cbll=41.318870,2.020181&cbp=12,242.85,,0,-2",{C4CEBFB0-2EC6-4A5A-BCC8-2D4A8E43880A}
417995.6255,4574595.713,380,996,3500,Rebuig,La Torre-roja-Campreciós,"Carrer del Llevat, 2C","http://maps.google.com/maps?layer=c&cbll=41.318870,2.020181&cbp=12,242.85,,0,-2",{6252C025-2C48-4B9D-A301-9060FC550E15}
417171.1497,4574893.73,381,501,,Roba,La Montserratina,"Carrer del Doctor Reig, 85A","http://maps.google.com/maps?layer=c&cbll=41.321207,2.010269&cbp=12,242.85,,0,-2",{C640ECCD-E2AC-41C2-ACA1-A4A58B76C430}
417996.4795,4574594.6999,382,997,1800,Orgànic,La Torre-roja-Campreciós,"Carrer del Llevat, 2C","http://maps.google.com/maps?layer=c&cbll=41.318870,2.020181&cbp=12,242.85,,0,-2",{903A481C-FB33-4AC2-B0F1-B9C7936A2770}
417998.9756,4574591.7876,383,998,3500,Cartró,La Torre-roja-Campreciós,"Carrer del Llevat, 2C","http://maps.google.com/maps?layer=c&cbll=41.318870,2.020181&cbp=12,242.85,,0,-2",{35DB34EC-E3DC-4594-8E45-8C9F3785AC24}
418031.5521,4574496.1524,384,999,,Rebuig,La Torre-roja-Campreciós,"Carrer de Cinto Verdaguer, 2","http://maps.google.com/maps?layer=c&cbll=41.317704,2.020678&cbp=12,242.85,,0,-2",{53B03582-DE47-4125-9F38-496D897BEB21}
418032.8394,4574497.2627,385,1000,,Rebuig,La Torre-roja-Campreciós,"Carrer de Cinto Verdaguer, 2","http://maps.google.com/maps?layer=c&cbll=41.317704,2.020678&cbp=12,242.85,,0,-2",{0CD3BC4A-C5D7-4548-A722-81E8955C7DE6}
418033.8428,4574498.1281,386,1001,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Cinto Verdaguer, 2","http://maps.google.com/maps?layer=c&cbll=41.317704,2.020678&cbp=12,242.85,,0,-2",{CD5DE7CE-2C93-43D3-ABD6-9BD941826D92}
418264.1698,4574813.6995,387,1003,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 7","http://maps.google.com/maps?layer=c&cbll=41.320898,2.023286&cbp=12,242.85,,0,-2",{BE45E1E3-5521-4257-9DFC-B369FEF59D57}
418265.3901,4574814.8831,388,1004,3500,Rebuig,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 7","http://maps.google.com/maps?layer=c&cbll=41.320898,2.023286&cbp=12,242.85,,0,-2",{37CF7B2F-B4A4-4BCE-A57D-3D429A97FE3E}
418266.3412,4574815.8057,389,1005,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 7","http://maps.google.com/maps?layer=c&cbll=41.320898,2.023286&cbp=12,242.85,,0,-2",{DD231F18-90D2-4DA5-AF5F-575DB25E22D0}
417193.2437,4574766.2466,390,511,,Roba,La Montserratina,"Carrer de Carles Altés, 47","http://maps.google.com/maps?layer=c&cbll=41.319978,2.010592&cbp=12,242.85,,0,-2",{5D0EA788-F1CE-4071-A7C3-F8FB04ADCD64}
418269.3738,4574818.7473,391,1006,3500,Cartró,La Torre-roja-Campreciós,"Carrer de Pompeu Fabra, 7","http://maps.google.com/maps?layer=c&cbll=41.320898,2.023286&cbp=12,242.85,,0,-2",{1E51DE73-D414-4BC6-9158-23509CD1C21F}
418361.0152,4574867.4367,392,1007,3500,Cartró,La Torre-roja-Campreciós,"Carrer de Josep Vicenç Foix, 10","http://maps.google.com/maps?layer=c&cbll=41.321200,2.024647&cbp=12,242.85,,0,-2",{FEB27A8E-2B47-431C-8504-C58C38EB1835}
418363.681,4574864.1588,393,1008,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Josep Vicenç Foix, 10","http://maps.google.com/maps?layer=c&cbll=41.321200,2.024647&cbp=12,242.85,,0,-2",{1CE8B89D-904B-4F55-9F89-7B835B95DD43}
416841.6336,4573514.3503,394,841,3200,Rebuig,Can Sellarès,"Avinguda del Mil·lenari, 27B","http://maps.google.com/maps?layer=c&cbll=41.308725,2.006748&cbp=12,242.85,,0,-2",{2D20440A-BE2F-4CB2-90F7-9BE618F889D5}
416836.3852,4573510.1057,395,842,2400,Vidre,Can Sellarès,"Avinguda del Mil·lenari, 27B","http://maps.google.com/maps?layer=c&cbll=41.308725,2.006748&cbp=12,242.85,,0,-2",{495F0396-F852-44C6-AC1D-446E5F903EAD}
416834.6359,4573508.6908,396,843,3200,Envasos,Can Sellarès,"Avinguda del Mil·lenari, 27B","http://maps.google.com/maps?layer=c&cbll=41.308725,2.006748&cbp=12,242.85,,0,-2",{A7B3AAA5-843A-4F39-BB2D-39B648E66144}
416928.225,4574354.7801,397,461,,Roba,El Torrent Ballester,"Carrer de Salvador Baroné, 121","http://maps.google.com/maps?layer=c&cbll=41.316303,2.007508&cbp=12,242.85,,0,-2",{4D763BC9-28EF-4643-9297-D975D2B44D47}
416842.8312,4573515.2551,398,844,1800,Orgànic,Can Sellarès,"Avinguda del Mil·lenari, 27B","http://maps.google.com/maps?layer=c&cbll=41.308725,2.006748&cbp=12,242.85,,0,-2",{787B86B2-7850-4446-AB44-07797F24E3E2}
416839.8841,4573512.9354,399,845,3200,Rebuig,Can Sellarès,"Avinguda del Mil·lenari, 27B","http://maps.google.com/maps?layer=c&cbll=41.308725,2.006748&cbp=12,242.85,,0,-2",{8C4AE8AB-04EE-44BD-82FC-E3A720821770}
416755.1484,4573668.6187,400,846,3200,Cartró,Can Palmer-Can Batllori,"Carrer de Margarida Xirgu, 24","http://maps.google.com/maps?layer=c&cbll=41.309987,2.005065&cbp=12,242.85,,0,-2",{A5C111BE-0D9A-4AFF-9628-B38D3F558974}
416753.3971,4573667.2061,401,847,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Margarida Xirgu, 24","http://maps.google.com/maps?layer=c&cbll=41.309987,2.005065&cbp=12,242.85,,0,-2",{881A2DE3-B764-4679-96D4-CD9012CF0311}
416764.2053,4573675.8236,402,848,2400,Vidre,Can Palmer-Can Batllori,"Carrer de Margarida Xirgu, 24","http://maps.google.com/maps?layer=c&cbll=41.309987,2.005065&cbp=12,242.85,,0,-2",{7218A038-4BF9-4B2D-B19A-598938700B1D}
416751.646,4573665.7933,403,849,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Margarida Xirgu, 24","http://maps.google.com/maps?layer=c&cbll=41.309987,2.005065&cbp=12,242.85,,0,-2",{29FE082B-322C-4EDC-99E5-EB511D27A04E}
416756.8996,4573670.0314,404,850,3200,Envasos,Can Palmer-Can Batllori,"Carrer de Margarida Xirgu, 24","http://maps.google.com/maps?layer=c&cbll=41.309987,2.005065&cbp=12,242.85,,0,-2",{5CDE8715-6B50-4A6D-89F5-82D6FBD965E9}
416762.8127,4573674.7887,405,851,1800,Orgànic,Can Palmer-Can Batllori,"Carrer de Margarida Xirgu, 24","http://maps.google.com/maps?layer=c&cbll=41.309987,2.005065&cbp=12,242.85,,0,-2",{B958F950-C9D6-4CFE-AC1E-2C5E1E9CF1BF}
416793.5663,4573766.5465,406,853,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Lola Anglada, 1","http://maps.google.com/maps?layer=c&cbll=41.310997,2.005921&cbp=12,242.85,,0,-2",{A4443B67-E6F1-4E1E-BEDB-273E37617E07}
416857.8491,4573821.1442,407,854,3200,Cartró,Can Palmer-Can Batllori,"Carrer del Comerç, 14","http://maps.google.com/maps?layer=c&cbll=41.311644,2.006786&cbp=12,242.85,,0,-2",{86E43B50-9A3C-429E-8B3B-476FDFCE93F8}
416855.9312,4573819.9677,408,855,3200,Rebuig,Can Palmer-Can Batllori,"Carrer del Comerç, 14","http://maps.google.com/maps?layer=c&cbll=41.311644,2.006786&cbp=12,242.85,,0,-2",{B6D2DE07-72CD-4BDB-9671-A48623A2223B}
416859.7671,4573822.3207,409,856,2400,Vidre,Can Palmer-Can Batllori,"Carrer del Comerç, 14","http://maps.google.com/maps?layer=c&cbll=41.311644,2.006786&cbp=12,242.85,,0,-2",{7992F0E8-A8F4-40C8-868C-5F14331DFD21}
416861.6849,4573823.4972,410,857,3200,Envasos,Can Palmer-Can Batllori,"Carrer del Comerç, 14","http://maps.google.com/maps?layer=c&cbll=41.311644,2.006786&cbp=12,242.85,,0,-2",{F06EB2CB-3D21-4706-87AD-917CF99FC0EE}
416862.9896,4573824.2393,411,858,1800,Orgànic,Can Palmer-Can Batllori,"Carrer del Comerç, 14","http://maps.google.com/maps?layer=c&cbll=41.311644,2.006786&cbp=12,242.85,,0,-2",{2E80B4D1-49AC-4ABE-92BE-1101DBD2B0E3}
416919.6141,4573718.5061,412,859,3200,Cartró,Can Palmer-Can Batllori,"Avinguda de Can Palmer, 55","http://maps.google.com/maps?layer=c&cbll=41.310669,2.006676&cbp=12,242.85,,0,-2",{93A0C8A2-24B2-4154-9720-02F35BF4A29B}
416917.4317,4573719.0535,413,860,3200,Rebuig,Can Palmer-Can Batllori,"Avinguda de Can Palmer, 55","http://maps.google.com/maps?layer=c&cbll=41.310669,2.006676&cbp=12,242.85,,0,-2",{459FEA85-385B-4850-B4D7-CF29BBEF30A8}
416921.7964,4573717.9586,414,861,2400,Vidre,Can Palmer-Can Batllori,"Avinguda de Can Palmer, 55","http://maps.google.com/maps?layer=c&cbll=41.310669,2.006676&cbp=12,242.85,,0,-2",{6C65DF3B-6395-4B45-9E18-34C5341DEF98}
416923.9787,4573717.4111,415,862,3200,Envasos,Can Palmer-Can Batllori,"Avinguda de Can Palmer, 55","http://maps.google.com/maps?layer=c&cbll=41.310669,2.006676&cbp=12,242.85,,0,-2",{6326E8DB-A603-41B2-AFEA-5FA7E8434A60}
416915.9645,4573719.3704,416,863,1800,Orgànic,Can Palmer-Can Batllori,"Avinguda de Can Palmer, 55","http://maps.google.com/maps?layer=c&cbll=41.310669,2.006676&cbp=12,242.85,,0,-2",{E2D37E94-50FA-4057-8A74-8A3B441039BB}
416970.2667,4573835.4383,417,864,3200,Cartró,Can Palmer-Can Batllori,"Avinguda de Can Batllori, 3","http://maps.google.com/maps?layer=c&cbll=41.311711,2.007773&cbp=12,242.85,,0,-2",{91B25F3A-A636-4703-8838-E01E146301A1}
416969.8163,4573837.458,418,865,3200,Rebuig,Can Palmer-Can Batllori,"Avinguda de Can Batllori, 3","http://maps.google.com/maps?layer=c&cbll=41.311711,2.007773&cbp=12,242.85,,0,-2",{C5174533-0A23-476E-A570-F265E2CBC6D4}
416973.4447,4573816.3305,419,866,2400,Vidre,Can Palmer-Can Batllori,"Avinguda de Can Batllori, 3","http://maps.google.com/maps?layer=c&cbll=41.311711,2.007773&cbp=12,242.85,,0,-2",{C609D622-A295-4F27-A73E-C3EDC10B6A2C}
416973.8759,4573814.7583,420,867,3200,Envasos,Can Palmer-Can Batllori,"Avinguda de Can Batllori, 3","http://maps.google.com/maps?layer=c&cbll=41.311711,2.007773&cbp=12,242.85,,0,-2",{F4358629-4740-41D4-B2C2-1E65DD8315BB}
416969.4205,4573839.6729,421,869,3200,Rebuig,Can Palmer-Can Batllori,"Avinguda de Can Batllori, 3","http://maps.google.com/maps?layer=c&cbll=41.311711,2.007773&cbp=12,242.85,,0,-2",{91355365-3435-4A68-863C-C435466816E5}
417042.012,4573846.5469,422,870,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Pablo Picasso, 14","http://maps.google.com/maps?layer=c&cbll=41.311884,2.008967&cbp=12,242.85,,0,-2",{C97CE62C-019A-4F35-B6CE-A4DC0C035294}
417042.4498,4573844.9041,423,871,1800,Orgànic,Can Palmer-Can Batllori,"Carrer de Pablo Picasso, 14","http://maps.google.com/maps?layer=c&cbll=41.311884,2.008967&cbp=12,242.85,,0,-2",{5B1B3058-9654-425C-B124-22BF58DDF2E5}
417083.9758,4573865.0978,424,872,3200,Cartró,Can Palmer-Can Batllori,"Carrer de la Parròquia, 7","http://maps.google.com/maps?layer=c&cbll=41.311994,2.009302&cbp=12,242.85,,0,-2",{41EF8AE3-35FE-4D94-A422-D8D6400D7CB1}
417081.9548,4573861.4831,425,873,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de la Parròquia, 7","http://maps.google.com/maps?layer=c&cbll=41.311994,2.009302&cbp=12,242.85,,0,-2",{644B63B8-4831-4437-AE28-B116E8C88D8C}
417085.0656,4573867.0662,426,874,2400,Vidre,Can Palmer-Can Batllori,"Carrer de la Parròquia, 7","http://maps.google.com/maps?layer=c&cbll=41.311994,2.009302&cbp=12,242.85,,0,-2",{1946D451-6DCB-4EB2-9BE7-F48D59754FBF}
417086.1546,4573869.0351,427,875,3200,Envasos,Can Palmer-Can Batllori,"Carrer de la Parròquia, 7","http://maps.google.com/maps?layer=c&cbll=41.311994,2.009302&cbp=12,242.85,,0,-2",{A35CF567-DE42-425C-9DD6-D061F7A94EEB}
417083.0147,4573863.4008,428,876,1800,Orgànic,Can Palmer-Can Batllori,"Carrer de la Parròquia, 7","http://maps.google.com/maps?layer=c&cbll=41.311994,2.009302&cbp=12,242.85,,0,-2",{A4CBF186-7B89-4F7A-993B-B17110509D23}
416899.9646,4573561.5069,429,877,3200,Cartró,Can Sellarès,"Avinguda del Mil·lenari, 27A","http://maps.google.com/maps?layer=c&cbll=41.308879,2.007275&cbp=12,242.85,,0,-2",{D7876978-32EA-4632-AF15-40A28DF170A4}
416904.3483,4573565.0495,430,878,3200,Rebuig,Can Sellarès,"Avinguda del Mil·lenari, 27A","http://maps.google.com/maps?layer=c&cbll=41.308879,2.007275&cbp=12,242.85,,0,-2",{887834A9-22B7-46F6-AAF2-080979A8911F}
416898.1643,4573560.0572,431,879,2400,Vidre,Can Sellarès,"Avinguda del Mil·lenari, 27A","http://maps.google.com/maps?layer=c&cbll=41.308879,2.007275&cbp=12,242.85,,0,-2",{BDD4729C-C3AC-4DF1-AEF2-A21D37E4AF2A}
416894.7146,4573557.2641,432,880,3200,Envasos,Can Sellarès,"Avinguda del Mil·lenari, 27A","http://maps.google.com/maps?layer=c&cbll=41.308879,2.007275&cbp=12,242.85,,0,-2",{1200BE1A-1486-4F31-8C7E-F37D70C7B94F}
416902.9945,4573563.9546,433,881,1800,Orgànic,Can Sellarès,"Avinguda del Mil·lenari, 27A","http://maps.google.com/maps?layer=c&cbll=41.308879,2.007275&cbp=12,242.85,,0,-2",{FB933FA5-0FD9-48D6-A61C-C15D660EC095}
